variant_code,unit_code,price,currency,is_default,is_contact_price,conversion_factor
P004275-V1,UNIT000001,80000,đ,true,false,
P004275-V2,UNIT000003,40000,đ,true,false,
P004275-V3,UNIT000008,5714,đ,true,false,
P004276-V1,UNIT000001,31000,đ,true,false,
P004276-V2,UNIT000003,3100,đ,true,false,
P004276-V3,UNIT000008,155,đ,true,false,
P004277-V1,UNIT000001,0,đ,true,true,
P004277-V2,UNIT000003,0,đ,true,true,
P004277-V3,UNIT000008,0,đ,true,true,
P004278-V1,UNIT000001,0,đ,true,true,
P004278-V2,UNIT000003,0,đ,true,true,
P004278-V3,UNIT000008,0,đ,true,true,
P004279-V1,UNIT000001,0,đ,true,true,
P004279-V2,UNIT000003,0,đ,true,true,
P004279-V3,UNIT000008,0,đ,true,true,
P004280-V1,UNIT000001,0,đ,true,true,
P004280-V2,UNIT000008,0,đ,true,true,
P004281-V1,UNIT000001,0,đ,true,true,
P004281-V2,UNIT000003,0,đ,true,true,
P004281-V3,UNIT000008,0,đ,true,true,
P004282-V1,UNIT000001,0,đ,true,true,
P004282-V2,UNIT000003,0,đ,true,true,
P004282-V3,UNIT000008,0,đ,true,true,
P004283-V1,UNIT000002,0,đ,true,true,
P004284-V1,UNIT000002,0,đ,true,true,
P004285-V1,UNIT000001,0,đ,true,true,
P004285-V2,UNIT000003,0,đ,true,true,
P004285-V3,UNIT000008,0,đ,true,true,
P004286-V1,UNIT000001,0,đ,true,true,
P004286-V2,UNIT000008,0,đ,true,true,
P004287-V1,UNIT000001,0,đ,true,true,
P004287-V2,UNIT000003,0,đ,true,true,
P004287-V3,UNIT000008,0,đ,true,true,
P004288-V1,UNIT000001,0,đ,true,true,
P004289-V1,UNIT000001,0,đ,true,true,
P004289-V2,UNIT000003,0,đ,true,true,
P004289-V3,UNIT000008,0,đ,true,true,
P004290-V1,UNIT000001,0,đ,true,true,
P004290-V2,UNIT000003,0,đ,true,true,
P004290-V3,UNIT000008,0,đ,true,true,
P004291-V1,UNIT000001,0,đ,true,true,
P004291-V2,UNIT000018,0,đ,true,true,
P004292-V1,UNIT000001,0,đ,true,true,
P004292-V2,UNIT000003,0,đ,true,true,
P004292-V3,UNIT000008,0,đ,true,true,
P004293-V1,UNIT000001,0,đ,true,true,
P004293-V2,UNIT000003,0,đ,true,true,
P004293-V3,UNIT000008,0,đ,true,true,
P004294-V1,UNIT000001,0,đ,true,true,
P004294-V2,UNIT000003,0,đ,true,true,
P004294-V3,UNIT000008,0,đ,true,true,
P004295-V1,UNIT000001,0,đ,true,true,
P004295-V2,UNIT000003,0,đ,true,true,
P004295-V3,UNIT000008,0,đ,true,true,
P004296-V1,UNIT000001,0,đ,true,true,
P004296-V2,UNIT000003,0,đ,true,true,
P004296-V3,UNIT000008,0,đ,true,true,
P004297-V1,UNIT000001,0,đ,true,true,
P004297-V2,UNIT000003,0,đ,true,true,
P004297-V3,UNIT000008,0,đ,true,true,
P004298-V1,UNIT000001,0,đ,true,true,
P004298-V2,UNIT000003,0,đ,true,true,
P004298-V3,UNIT000008,0,đ,true,true,
P004299-V1,UNIT000001,0,đ,true,true,
P004299-V2,UNIT000003,0,đ,true,true,
P004299-V3,UNIT000008,0,đ,true,true,
P004300-V1,UNIT000001,0,đ,true,true,
P004300-V2,UNIT000003,0,đ,true,true,
P004300-V3,UNIT000008,0,đ,true,true,
P004301-V1,UNIT000001,0,đ,true,true,
P004301-V2,UNIT000003,0,đ,true,true,
P004301-V3,UNIT000008,0,đ,true,true,
P004302-V1,UNIT000007,0,đ,true,true,
P004302-V2,UNIT000008,0,đ,true,true,
P004303-V1,UNIT000001,0,đ,true,true,
P004303-V2,UNIT000003,0,đ,true,true,
P004303-V3,UNIT000008,0,đ,true,true,
P004304-V1,UNIT000001,0,đ,true,true,
P004304-V2,UNIT000003,0,đ,true,true,
P004304-V3,UNIT000008,0,đ,true,true,
P004305-V1,UNIT000001,0,đ,true,true,
P004305-V2,UNIT000003,0,đ,true,true,
P004305-V3,UNIT000008,0,đ,true,true,
P004306-V1,UNIT000001,0,đ,true,true,
P004306-V2,UNIT000018,0,đ,true,true,
P004307-V1,UNIT000001,0,đ,true,true,
P004308-V1,UNIT000001,0,đ,true,true,
P004308-V2,UNIT000003,0,đ,true,true,
P004308-V3,UNIT000008,0,đ,true,true,
P004309-V1,UNIT000001,0,đ,true,true,
P004310-V1,UNIT000001,0,đ,true,true,
P004310-V2,UNIT000003,0,đ,true,true,
P004310-V3,UNIT000008,0,đ,true,true,
P004311-V1,UNIT000001,0,đ,true,true,
P004311-V2,UNIT000018,0,đ,true,true,
P004312-V1,UNIT000001,0,đ,true,true,
P004312-V2,UNIT000003,0,đ,true,true,
P004312-V3,UNIT000008,0,đ,true,true,
P004313-V1,UNIT000001,0,đ,true,true,
P004313-V2,UNIT000018,0,đ,true,true,
P004314-V1,UNIT000001,0,đ,true,true,
P004314-V2,UNIT000003,0,đ,true,true,
P004314-V3,UNIT000008,0,đ,true,true,
P004315-V1,UNIT000001,0,đ,true,true,
P004315-V2,UNIT000008,0,đ,true,true,
P004316-V1,UNIT000001,0,đ,true,true,
P004316-V2,UNIT000003,0,đ,true,true,
P004316-V3,UNIT000008,0,đ,true,true,
P004317-V1,UNIT000001,0,đ,true,true,
P004317-V2,UNIT000003,0,đ,true,true,
P004317-V3,UNIT000008,0,đ,true,true,
P004318-V1,UNIT000001,0,đ,true,true,
P004319-V1,UNIT000001,0,đ,true,true,
P004319-V2,UNIT000003,0,đ,true,true,
P004319-V3,UNIT000008,0,đ,true,true,
P004320-V1,UNIT000001,0,đ,true,true,
P004321-V1,UNIT000001,0,đ,true,true,
P004321-V2,UNIT000003,0,đ,true,true,
P004321-V3,UNIT000008,0,đ,true,true,
P004322-V1,UNIT000001,0,đ,true,true,
P004322-V2,UNIT000003,0,đ,true,true,
P004322-V3,UNIT000008,0,đ,true,true,
P004323-V1,UNIT000001,0,đ,true,true,
P004323-V2,UNIT000003,0,đ,true,true,
P004323-V3,UNIT000008,0,đ,true,true,
P004324-V1,UNIT000001,0,đ,true,true,
P004324-V2,UNIT000003,0,đ,true,true,
P004324-V3,UNIT000008,0,đ,true,true,
P004325-V1,UNIT000001,0,đ,true,true,
P004325-V2,UNIT000003,0,đ,true,true,
P004325-V3,UNIT000008,0,đ,true,true,
P004326-V1,UNIT000001,0,đ,true,true,
P004326-V2,UNIT000003,0,đ,true,true,
P004326-V3,UNIT000008,0,đ,true,true,
P004327-V1,UNIT000002,0,đ,true,true,
P004328-V1,UNIT000001,0,đ,true,true,
P004328-V2,UNIT000003,0,đ,true,true,
P004328-V3,UNIT000008,0,đ,true,true,
P004329-V1,UNIT000001,0,đ,true,true,
P004329-V2,UNIT000003,0,đ,true,true,
P004329-V3,UNIT000008,0,đ,true,true,
P004330-V1,UNIT000001,0,đ,true,true,
P004330-V2,UNIT000003,0,đ,true,true,
P004330-V3,UNIT000008,0,đ,true,true,
P004331-V1,UNIT000001,0,đ,true,true,
P004331-V2,UNIT000003,0,đ,true,true,
P004331-V3,UNIT000008,0,đ,true,true,
P004332-V1,UNIT000001,36000,đ,true,false,
P004333-V1,UNIT000001,0,đ,true,true,
P004334-V1,UNIT000001,0,đ,true,true,
P004335-V1,UNIT000001,0,đ,true,true,
P004335-V2,UNIT000008,0,đ,true,true,
P004336-V1,UNIT000001,0,đ,true,true,
P004336-V2,UNIT000003,0,đ,true,true,
P004336-V3,UNIT000008,0,đ,true,true,
P004337-V1,UNIT000005,0,đ,true,true,
P004337-V2,UNIT000002,0,đ,true,true,
P004338-V1,UNIT000001,0,đ,true,true,
P004339-V1,UNIT000001,0,đ,true,true,
P004340-V1,UNIT000001,0,đ,true,true,
P004340-V2,UNIT000003,0,đ,true,true,
P004340-V3,UNIT000008,0,đ,true,true,
P004341-V1,UNIT000001,11000,đ,true,false,
P004342-V1,UNIT000001,11000,đ,true,false,
P004343-V1,UNIT000012,35000,đ,true,false,
P004344-V1,UNIT000002,8500,đ,true,false,
P004345-V1,UNIT000012,28000,đ,true,false,
P004346-V1,UNIT000002,16000,đ,true,false,
P004347-V1,UNIT000001,8000,đ,true,false,
P004348-V1,UNIT000001,74800,đ,true,false,
P004349-V1,UNIT000007,13000,đ,true,false,
P004350-V1,UNIT000002,4500,đ,true,false,
P004351-V1,UNIT000002,45000,đ,true,false,
P004352-V1,UNIT000002,62000,đ,true,false,
P004353-V1,UNIT000012,76000,đ,true,false,
P004354-V1,UNIT000012,15000,đ,true,false,
P004355-V1,UNIT000012,55000,đ,true,false,
P004356-V1,UNIT000002,18000,đ,true,false,
P004357-V1,UNIT000002,6000,đ,true,false,
P004358-V1,UNIT000002,76000,đ,true,false,
P004359-V1,UNIT000002,7000,đ,true,false,
P004360-V1,UNIT000012,6900,đ,true,false,
P004361-V1,UNIT000012,9000,đ,true,false,
P004362-V1,UNIT000012,24000,đ,true,false,
P004363-V1,UNIT000002,7500,đ,true,false,
P004364-V1,UNIT000012,164500,đ,true,false,
P004365-V1,UNIT000012,53000,đ,true,false,
P004366-V1,UNIT000002,43000,đ,true,false,
P004367-V1,UNIT000012,35000,đ,true,false,
P004368-V1,UNIT000012,25000,đ,true,false,
P004369-V1,UNIT000012,17000,đ,true,false,
P004370-V1,UNIT000012,12000,đ,true,false,
P004371-V1,UNIT000012,53000,đ,true,false,
P004372-V1,UNIT000004,250000,đ,true,false,
P004372-V2,UNIT000002,2500,đ,true,false,
P004373-V1,UNIT000002,118000,đ,true,false,
P004374-V1,UNIT000002,7000,đ,true,false,
P004375-V1,UNIT000002,3500,đ,true,false,
P004376-V1,UNIT000012,43000,đ,true,false,
P004377-V1,UNIT000001,10000,đ,true,false,
P004378-V1,UNIT000002,5000,đ,true,false,
P004379-V1,UNIT000001,47000,đ,true,false,
P004380-V1,UNIT000001,19000,đ,true,false,
P004381-V1,UNIT000012,50000,đ,true,false,
P004382-V1,UNIT000001,88000,đ,true,false,
P004383-V1,UNIT000002,29530,đ,true,false,
P004384-V1,UNIT000012,19000,đ,true,false,
P004385-V1,UNIT000012,6000,đ,true,false,
P004386-V1,UNIT000012,125000,đ,true,false,
P004387-V1,UNIT000002,109000,đ,true,false,
P004388-V1,UNIT000001,25000,đ,true,false,
P004389-V1,UNIT000012,66000,đ,true,false,
P004390-V1,UNIT000002,4000,đ,true,false,
P004391-V1,UNIT000001,5000,đ,true,false,
P004392-V1,UNIT000001,25000,đ,true,false,
P004393-V1,UNIT000001,74800,đ,true,false,
P004394-V1,UNIT000001,6000,đ,true,false,
P004395-V1,UNIT000001,560000,đ,true,false,
P004396-V1,UNIT000001,545000,đ,true,false,
P004397-V1,UNIT000001,105000,đ,true,false,
P004398-V1,UNIT000012,29000,đ,true,false,
P004399-V1,UNIT000001,20000,đ,true,false,
P004400-V1,UNIT000012,11000,đ,true,false,
P004401-V1,UNIT000012,80000,đ,true,false,
P004402-V1,UNIT000001,9000,đ,true,false,
P004403-V1,UNIT000012,42000,đ,true,false,
P004404-V1,UNIT000001,25000,đ,true,false,
P004405-V1,UNIT000001,297000,đ,true,false,
P004406-V1,UNIT000001,30000,đ,true,false,
P004407-V1,UNIT000001,25000,đ,true,false,
P004408-V1,UNIT000012,11000,đ,true,false,
P004409-V1,UNIT000002,3900,đ,true,false,
P004410-V1,UNIT000012,9000,đ,true,false,
P004411-V1,UNIT000012,50000,đ,true,false,
P004412-V1,UNIT000012,49000,đ,true,false,
P004413-V1,UNIT000012,58000,đ,true,false,
P004414-V1,UNIT000012,15000,đ,true,false,
P004415-V1,UNIT000012,550000,đ,true,false,
P004416-V1,UNIT000012,105000,đ,true,false,
P004417-V1,UNIT000012,25000,đ,true,false,
P004418-V1,UNIT000012,66500,đ,true,false,
P004419-V1,UNIT000002,9000,đ,true,false,
P004420-V1,UNIT000002,33000,đ,true,false,
P004421-V1,UNIT000012,7000,đ,true,false,
P004422-V1,UNIT000012,30000,đ,true,false,
P004423-V1,UNIT000002,20000,đ,true,false,
P004424-V1,UNIT000012,125000,đ,true,false,
P004425-V1,UNIT000012,17000,đ,true,false,
P004426-V1,UNIT000012,18500,đ,true,false,
P004427-V1,UNIT000001,35000,đ,true,false,
P004428-V1,UNIT000001,22000,đ,true,false,
P004429-V1,UNIT000012,128990,đ,true,false,
P004430-V1,UNIT000001,73000,đ,true,false,
P004431-V1,UNIT000001,50000,đ,true,false,
P004432-V1,UNIT000012,39000,đ,true,false,
P004433-V1,UNIT000001,64000,đ,true,false,
P004434-V1,UNIT000001,110000,đ,true,false,
P004435-V1,UNIT000012,20000,đ,true,false,
P004436-V1,UNIT000001,50000,đ,true,false,
P004437-V1,UNIT000012,7000,đ,true,false,
P004438-V1,UNIT000002,5000,đ,true,false,
P004439-V1,UNIT000001,0,đ,true,true,
P004440-V1,UNIT000001,0,đ,true,true,
P004441-V1,UNIT000012,0,đ,true,true,
P004442-V1,UNIT000001,0,đ,true,true,
P004443-V1,UNIT000002,0,đ,true,true,
P004444-V1,UNIT000012,0,đ,true,true,
P004445-V1,UNIT000012,0,đ,true,true,
P004446-V1,UNIT000002,0,đ,true,true,
P004447-V1,UNIT000012,0,đ,true,true,
P004448-V1,UNIT000012,0,đ,true,true,
P004449-V1,UNIT000012,0,đ,true,true,
P004450-V1,UNIT000001,0,đ,true,true,
P004450-V2,UNIT000003,0,đ,true,true,
P004450-V3,UNIT000008,0,đ,true,true,
P004451-V1,UNIT000012,0,đ,true,true,
P004452-V1,UNIT000012,0,đ,true,true,
P004453-V1,UNIT000012,0,đ,true,true,
P004454-V1,UNIT000012,0,đ,true,true,
P004455-V1,UNIT000012,0,đ,true,true,
P004456-V1,UNIT000012,0,đ,true,true,
P004457-V1,UNIT000012,0,đ,true,true,
P004458-V1,UNIT000012,0,đ,true,true,
P004459-V1,UNIT000012,0,đ,true,true,
P004460-V1,UNIT000012,0,đ,true,true,
P004461-V1,UNIT000012,0,đ,true,true,
P004462-V1,UNIT000012,0,đ,true,true,
P004463-V1,UNIT000012,0,đ,true,true,
P004464-V1,UNIT000012,0,đ,true,true,
P004465-V1,UNIT000012,0,đ,true,true,
P004466-V1,UNIT000002,0,đ,true,true,
P004467-V1,UNIT000012,0,đ,true,true,
P004468-V1,UNIT000012,0,đ,true,true,
P004469-V1,UNIT000012,0,đ,true,true,
P004470-V1,UNIT000012,0,đ,true,true,
P004471-V1,UNIT000012,0,đ,true,true,
P004472-V1,UNIT000002,0,đ,true,true,
P004473-V1,UNIT000012,0,đ,true,true,
P004474-V1,UNIT000012,0,đ,true,true,
P004475-V1,UNIT000001,0,đ,true,true,
P004476-V1,UNIT000007,0,đ,true,true,
P004477-V1,UNIT000001,0,đ,true,true,
P004478-V1,UNIT000012,0,đ,true,true,
P004479-V1,UNIT000001,0,đ,true,true,
P004480-V1,UNIT000001,0,đ,true,true,
P004481-V1,UNIT000001,0,đ,true,true,
P004482-V1,UNIT000001,0,đ,true,true,
P004483-V1,UNIT000001,0,đ,true,true,
P004484-V1,UNIT000001,0,đ,true,true,
P004484-V2,UNIT000003,0,đ,true,true,
P004484-V3,UNIT000008,0,đ,true,true,
P004485-V1,UNIT000012,0,đ,true,true,
P004486-V1,UNIT000012,0,đ,true,true,
P004487-V1,UNIT000012,0,đ,true,true,
P004488-V1,UNIT000012,0,đ,true,true,
P004489-V1,UNIT000012,0,đ,true,true,
P004490-V1,UNIT000012,0,đ,true,true,
P004491-V1,UNIT000012,0,đ,true,true,
P004492-V1,UNIT000012,0,đ,true,true,
P004493-V1,UNIT000012,0,đ,true,true,
P004494-V1,UNIT000012,0,đ,true,true,
P004495-V1,UNIT000012,0,đ,true,true,
P004496-V1,UNIT000012,0,đ,true,true,
P004497-V1,UNIT000012,0,đ,true,true,
P004498-V1,UNIT000001,0,đ,true,true,
P004499-V1,UNIT000001,0,đ,true,true,
P004500-V1,UNIT000001,0,đ,true,true,
P004501-V1,UNIT000001,0,đ,true,true,
P004502-V1,UNIT000001,0,đ,true,true,
P004503-V1,UNIT000001,0,đ,true,true,
P004504-V1,UNIT000001,0,đ,true,true,
P004505-V1,UNIT000001,0,đ,true,true,
P004505-V2,UNIT000003,0,đ,true,true,
P004505-V3,UNIT000008,0,đ,true,true,
P004506-V1,UNIT000001,0,đ,true,true,
P004507-V1,UNIT000001,0,đ,true,true,
P004508-V1,UNIT000001,0,đ,true,true,
P004509-V1,UNIT000001,0,đ,true,true,
P004510-V1,UNIT000001,0,đ,true,true,
P004511-V1,UNIT000001,0,đ,true,true,
P004511-V2,UNIT000003,0,đ,true,true,
P004511-V3,UNIT000008,0,đ,true,true,
P004512-V1,UNIT000001,0,đ,true,true,
P004513-V1,UNIT000012,0,đ,true,true,
P004514-V1,UNIT000001,0,đ,true,true,
P004515-V1,UNIT000001,0,đ,true,true,
P004516-V1,UNIT000012,0,đ,true,true,
P004517-V1,UNIT000012,0,đ,true,true,
P004518-V1,UNIT000012,0,đ,true,true,
P004519-V1,UNIT000001,0,đ,true,true,
P004520-V1,UNIT000012,0,đ,true,true,
P004521-V1,UNIT000001,0,đ,true,true,
P004522-V1,UNIT000001,0,đ,true,true,
P004523-V1,UNIT000001,0,đ,true,true,
P004524-V1,UNIT000012,0,đ,true,true,
P004525-V1,UNIT000001,0,đ,true,true,
P004525-V2,UNIT000003,0,đ,true,true,
P004525-V3,UNIT000008,0,đ,true,true,
P004526-V1,UNIT000012,0,đ,true,true,
P004527-V1,UNIT000012,0,đ,true,true,
P004528-V1,UNIT000012,0,đ,true,true,
P004529-V1,UNIT000012,0,đ,true,true,
P004530-V1,UNIT000012,0,đ,true,true,
P004531-V1,UNIT000012,0,đ,true,true,
P004532-V1,UNIT000012,0,đ,true,true,
P004533-V1,UNIT000012,0,đ,true,true,
P004534-V1,UNIT000012,0,đ,true,true,
P004535-V1,UNIT000012,0,đ,true,true,
P004536-V1,UNIT000012,0,đ,true,true,
P004537-V1,UNIT000012,0,đ,true,true,
P004538-V1,UNIT000012,0,đ,true,true,
P004539-V1,UNIT000012,0,đ,true,true,
P004540-V1,UNIT000012,0,đ,true,true,
P004541-V1,UNIT000012,0,đ,true,true,
P004542-V1,UNIT000001,0,đ,true,true,
P004542-V2,UNIT000009,0,đ,true,true,
P004542-V3,UNIT000022,0,đ,true,true,
P004543-V1,UNIT000012,0,đ,true,true,
P004544-V1,UNIT000012,0,đ,true,true,
P004545-V1,UNIT000012,0,đ,true,true,
P004546-V1,UNIT000012,0,đ,true,true,
P004547-V1,UNIT000012,0,đ,true,true,
P004548-V1,UNIT000012,0,đ,true,true,
P004549-V1,UNIT000001,0,đ,true,true,
P004550-V1,UNIT000001,0,đ,true,true,
P004551-V1,UNIT000001,0,đ,true,true,
P004552-V1,UNIT000012,0,đ,true,true,
P004553-V1,UNIT000012,0,đ,true,true,
P004554-V1,UNIT000012,0,đ,true,true,
P004555-V1,UNIT000012,0,đ,true,true,
P004556-V1,UNIT000012,0,đ,true,true,
P004557-V1,UNIT000001,0,đ,true,true,
P004558-V1,UNIT000012,0,đ,true,true,
P004559-V1,UNIT000001,0,đ,true,true,
P004560-V1,UNIT000012,0,đ,true,true,
P004561-V1,UNIT000012,0,đ,true,true,
P004562-V1,UNIT000001,0,đ,true,true,
P004563-V1,UNIT000012,0,đ,true,true,
P004564-V1,UNIT000012,0,đ,true,true,
P004565-V1,UNIT000001,0,đ,true,true,
P004566-V1,UNIT000001,0,đ,true,true,
P004567-V1,UNIT000012,0,đ,true,true,
P004568-V1,UNIT000001,0,đ,true,true,
P004569-V1,UNIT000001,0,đ,true,true,
P004570-V1,UNIT000001,0,đ,true,true,
P004571-V1,UNIT000012,0,đ,true,true,
P004572-V1,UNIT000001,0,đ,true,true,
P004572-V2,UNIT000003,0,đ,true,true,
P004572-V3,UNIT000008,0,đ,true,true,
P004573-V1,UNIT000012,0,đ,true,true,
P004574-V1,UNIT000002,0,đ,true,true,
P004575-V1,UNIT000012,0,đ,true,true,
P004576-V1,UNIT000012,0,đ,true,true,
P004577-V1,UNIT000001,0,đ,true,true,
P004577-V2,UNIT000003,0,đ,true,true,
P004577-V3,UNIT000008,0,đ,true,true,
P004578-V1,UNIT000001,0,đ,true,true,
P004578-V2,UNIT000003,0,đ,true,true,
P004578-V3,UNIT000008,0,đ,true,true,
P004579-V1,UNIT000001,0,đ,true,true,
P004579-V2,UNIT000012,0,đ,true,true,
P004580-V1,UNIT000001,0,đ,true,true,
P004581-V1,UNIT000001,0,đ,true,true,
P004582-V1,UNIT000012,0,đ,true,true,
P004583-V1,UNIT000012,0,đ,true,true,
P004584-V1,UNIT000001,0,đ,true,true,
P004585-V1,UNIT000001,0,đ,true,true,
P004585-V2,UNIT000003,0,đ,true,true,
P004585-V3,UNIT000008,0,đ,true,true,
P004586-V1,UNIT000001,0,đ,true,true,
P004587-V1,UNIT000012,0,đ,true,true,
P004588-V1,UNIT000001,0,đ,true,true,
P004589-V1,UNIT000012,0,đ,true,true,
P004590-V1,UNIT000001,0,đ,true,true,
P004591-V1,UNIT000012,0,đ,true,true,
P004592-V1,UNIT000001,0,đ,true,true,
P004592-V2,UNIT000003,0,đ,true,true,
P004592-V3,UNIT000008,0,đ,true,true,
P004593-V1,UNIT000001,0,đ,true,true,
P004593-V2,UNIT000009,0,đ,true,true,
P004594-V1,UNIT000001,0,đ,true,true,
P004595-V1,UNIT000001,0,đ,true,true,
P004595-V2,UNIT000003,0,đ,true,true,
P004595-V3,UNIT000008,0,đ,true,true,
P004596-V1,UNIT000001,0,đ,true,true,
P004596-V2,UNIT000003,0,đ,true,true,
P004596-V3,UNIT000008,0,đ,true,true,
P004597-V1,UNIT000002,0,đ,true,true,
P004598-V1,UNIT000012,0,đ,true,true,
P004599-V1,UNIT000012,0,đ,true,true,
P004600-V1,UNIT000012,0,đ,true,true,
P004601-V1,UNIT000012,0,đ,true,true,
P004602-V1,UNIT000012,0,đ,true,true,
P004603-V1,UNIT000012,0,đ,true,true,
P004604-V1,UNIT000012,0,đ,true,true,
P004605-V1,UNIT000012,0,đ,true,true,
P004606-V1,UNIT000012,0,đ,true,true,
P004607-V1,UNIT000012,0,đ,true,true,
P004608-V1,UNIT000012,0,đ,true,true,
P004609-V1,UNIT000012,0,đ,true,true,
P004610-V1,UNIT000012,0,đ,true,true,
P004611-V1,UNIT000012,0,đ,true,true,
P004612-V1,UNIT000002,0,đ,true,true,
P004613-V1,UNIT000001,0,đ,true,true,
P004614-V1,UNIT000012,0,đ,true,true,
P004615-V1,UNIT000012,0,đ,true,true,
P004616-V1,UNIT000001,0,đ,true,true,
P004617-V1,UNIT000012,0,đ,true,true,
P004618-V1,UNIT000012,0,đ,true,true,
P004619-V1,UNIT000001,0,đ,true,true,
P004619-V2,UNIT000009,0,đ,true,true,
P004620-V1,UNIT000012,0,đ,true,true,
P004621-V1,UNIT000002,0,đ,true,true,
P004622-V1,UNIT000012,0,đ,true,true,
P004623-V1,UNIT000012,0,đ,true,true,
P004624-V1,UNIT000005,0,đ,true,true,
P004624-V2,UNIT000002,0,đ,true,true,
P004625-V1,UNIT000012,0,đ,true,true,
P004626-V1,UNIT000012,0,đ,true,true,
P004627-V1,UNIT000012,0,đ,true,true,
P004628-V1,UNIT000001,0,đ,true,true,
P004628-V2,UNIT000003,0,đ,true,true,
P004628-V3,UNIT000008,0,đ,true,true,
P004629-V1,UNIT000001,0,đ,true,true,
P004630-V1,UNIT000012,0,đ,true,true,
P004631-V1,UNIT000001,0,đ,true,true,
P004632-V1,UNIT000001,0,đ,true,true,
P004633-V1,UNIT000002,0,đ,true,true,
P004634-V1,UNIT000002,0,đ,true,true,
P004635-V1,UNIT000012,0,đ,true,true,
P004636-V1,UNIT000012,0,đ,true,true,
P004637-V1,UNIT000012,0,đ,true,true,
P004638-V1,UNIT000012,0,đ,true,true,
P004639-V1,UNIT000012,0,đ,true,true,
P004640-V1,UNIT000012,0,đ,true,true,
P004641-V1,UNIT000002,0,đ,true,true,
P004642-V1,UNIT000002,0,đ,true,true,
P004643-V1,UNIT000012,0,đ,true,true,
P004644-V1,UNIT000012,0,đ,true,true,
P004645-V1,UNIT000002,0,đ,true,true,
P004646-V1,UNIT000001,0,đ,true,true,
P004647-V1,UNIT000004,0,đ,true,true,
P004647-V2,UNIT000002,0,đ,true,true,
P004648-V1,UNIT000002,0,đ,true,true,
P004649-V1,UNIT000012,0,đ,true,true,
P004650-V1,UNIT000001,0,đ,true,true,
P004650-V2,UNIT000009,0,đ,true,true,
P004651-V1,UNIT000012,0,đ,true,true,
P004652-V1,UNIT000012,0,đ,true,true,
P004653-V1,UNIT000012,0,đ,true,true,
P004654-V1,UNIT000001,0,đ,true,true,
P004655-V1,UNIT000002,0,đ,true,true,
P004656-V1,UNIT000001,0,đ,true,true,
P004657-V1,UNIT000002,0,đ,true,true,
P004658-V1,UNIT000012,0,đ,true,true,
P004659-V1,UNIT000002,0,đ,true,true,
P004660-V1,UNIT000001,0,đ,true,true,
P004661-V1,UNIT000001,0,đ,true,true,
P004662-V1,UNIT000001,80000,đ,true,false,
P004662-V2,UNIT000014,8000,đ,true,false,
P004663-V1,UNIT000001,29000,đ,true,false,
P004664-V1,UNIT000002,80000,đ,true,false,
P004665-V1,UNIT000002,30000,đ,true,false,
P004666-V1,UNIT000001,996000,đ,true,false,
P004666-V2,UNIT000002,83000,đ,true,false,
P004667-V1,UNIT000001,228000,đ,true,false,
P004667-V2,UNIT000007,38000,đ,true,false,
P004668-V1,UNIT000001,675000,đ,true,false,
P004668-V2,UNIT000009,45000,đ,true,false,
P004669-V1,UNIT000001,272000,đ,true,false,
P004669-V2,UNIT000009,34000,đ,true,false,
P004670-V1,UNIT000001,45000,đ,true,false,
P004670-V2,UNIT000015,9000,đ,true,false,
P004671-V1,UNIT000012,46000,đ,true,false,
P004672-V1,UNIT000002,68000,đ,true,false,
P004673-V1,UNIT000002,24000,đ,true,false,
P004674-V1,UNIT000001,264000,đ,true,false,
P004674-V2,UNIT000002,22000,đ,true,false,
P004675-V1,UNIT000001,40000,đ,true,false,
P004675-V2,UNIT000015,20000,đ,true,false,
P004676-V1,UNIT000002,40500,đ,true,false,
P004677-V1,UNIT000001,295000,đ,true,false,
P004677-V2,UNIT000009,14750,đ,true,false,
P004678-V1,UNIT000001,180000,đ,true,false,
P004678-V2,UNIT000002,30000,đ,true,false,
P004679-V1,UNIT000001,192000,đ,true,false,
P004679-V2,UNIT000002,16000,đ,true,false,
P004680-V1,UNIT000001,29000,đ,true,false,
P004680-V2,UNIT000009,14500,đ,true,false,
P004681-V1,UNIT000009,5000,đ,true,false,
P004682-V1,UNIT000001,348000,đ,true,false,
P004682-V2,UNIT000009,14500,đ,true,false,
P004683-V1,UNIT000001,29000,đ,true,false,
P004684-V1,UNIT000001,948000,đ,true,false,
P004684-V2,UNIT000002,79000,đ,true,false,
P004685-V1,UNIT000002,48000,đ,true,false,
P004686-V1,UNIT000001,40000,đ,true,false,
P004687-V1,UNIT000001,756000,đ,true,false,
P004687-V2,UNIT000011,63000,đ,true,false,
P004688-V1,UNIT000001,552000,đ,true,false,
P004688-V2,UNIT000011,46000,đ,true,false,
P004689-V1,UNIT000002,34000,đ,true,false,
P004690-V1,UNIT000001,30000,đ,true,false,
P004690-V2,UNIT000015,10000,đ,true,false,
P004691-V1,UNIT000001,34000,đ,true,false,
P004692-V1,UNIT000002,82000,đ,true,false,
P004693-V1,UNIT000001,1640000,đ,true,false,
P004693-V2,UNIT000009,82000,đ,true,false,
P004694-V1,UNIT000002,49000,đ,true,false,
P004695-V1,UNIT000002,37000,đ,true,false,
P004696-V1,UNIT000005,192000,đ,true,false,
P004696-V2,UNIT000001,16000,đ,true,false,
P004697-V1,UNIT000001,546000,đ,true,false,
P004697-V2,UNIT000002,45500,đ,true,false,
P004698-V1,UNIT000001,192000,đ,true,false,
